"1505088000000","0.00006300","0.00005796","0.00006300","0.00005300"
"1505692800000","0.00005621","0.00004795","0.00006099","0.00004280"
"1506297600000","0.00004701","0.00004900","0.00006120","0.00004444"
"1506902400000","0.00004949","0.00004002","0.00004949","0.00004002"
"1507507200000","0.00004001","0.00003423","0.00004400","0.00003140"
"1508112000000","0.00003425","0.00003431","0.00004254","0.00003046"
"1508716800000","0.00003431","0.00003100","0.00003778","0.00003012"
"1509321600000","0.00003100","0.00002398","0.00003272","0.00002056"
"1509926400000","0.00002380","0.00003116","0.00003587","0.00002334"
"1510531200000","0.00003200","0.00002462","0.00003586","0.00002183"
"1511136000000","0.00002460","0.00002401","0.00002957","0.00002263"
"1511740800000","0.00002403","0.00001901","0.00002527","0.00001697"
"1512345600000","0.00001891","0.00001476","0.00002799","0.00001170"
"1512950400000","0.00001499","0.00002331","0.00002748","0.00001301"
"1513555200000","0.00002332","0.00004544","0.00005120","0.00002250"
"1514160000000","0.00004544","0.00006459","0.00006800","0.00003550"
"1514764800000","0.00006497","0.00008365","0.00009290","0.00005000"
"1515369600000","0.00008326","0.00014438","0.00017745","0.00008058"
"1515974400000","0.00014438","0.00015015","0.00016500","0.00010612"
"1516579200000","0.00015039","0.00016903","0.00019600","0.00014186"
"1517184000000","0.00016903","0.00013963","0.00019000","0.00012727"
"1517788800000","0.00013963","0.00012184","0.00014100","0.00010575"
"1518393600000","0.00012170","0.00011088","0.00014621","0.00010010"
"1518998400000","0.00011086","0.00010201","0.00011307","0.00008275"
"1519603200000","0.00010167","0.00008018","0.00010899","0.00007858"
"1520208000000","0.00008015","0.00007161","0.00008143","0.00006483"
"1520812800000","0.00007199","0.00005400","0.00007400","0.00004710"
"1521417600000","0.00005400","0.00007077","0.00007282","0.00005250"
"1522022400000","0.00007078","0.00007411","0.00011828","0.00006380"
"1522627200000","0.00007393","0.00008127","0.00010630","0.00007299"
"1523232000000","0.00008123","0.00009512","0.00009571","0.00007831"
"1523836800000","0.00009512","0.00011217","0.00011640","0.00009110"
"1524441600000","0.00011211","0.00013737","0.00014000","0.00010484"
"1525046400000","0.00013778","0.00016689","0.00018310","0.00012318"
"1525651200000","0.00016690","0.00020161","0.00021900","0.00015850"
"1526256000000","0.00020161","0.00017153","0.00020231","0.00015160"
"1526860800000","0.00017153","0.00016100","0.00021679","0.00013401"
"1527465600000","0.00016100","0.00017586","0.00019400","0.00014295"
"1528070400000","0.00017574","0.00015602","0.00017794","0.00015100"
"1528675200000","0.00015627","0.00013034","0.00016000","0.00012670"
"1529280000000","0.00013033","0.00011086","0.00013462","0.00010277"
"1529884800000","0.00011089","0.00012594","0.00013085","0.00009791"
"1530489600000","0.00012584","0.00014442","0.00015940","0.00012407"
"1531094400000","0.00014434","0.00017535","0.00018629","0.00012212"
"1531699200000","0.00017535","0.00015188","0.00018174","0.00014165"
"1532304000000","0.00015182","0.00014810","0.00015727","0.00012901"
"1532908800000","0.00014795","0.00013615","0.00014986","0.00011930"
"1533513600000","0.00013629","0.00013656","0.00014686","0.00012800"
"1534118400000","0.00013690","0.00011729","0.00013866","0.00010361"
"1534723200000","0.00011729","0.00010649","0.00011992","0.00010144"
"1535328000000","0.00010624","0.00010936","0.00012082","0.00009990"
"1535932800000","0.00010917","0.00009123","0.00011175","0.00009020"
"1536537600000","0.00009122","0.00008646","0.00009211","0.00007304"
"1537142400000","0.00008647","0.00009693","0.00010060","0.00008059"
"1537747200000","0.00009680","0.00009773","0.00011134","0.00009263"
"1538352000000","0.00009759","0.00011136","0.00011990","0.00009304"
"1538956800000","0.00011137","0.00011218","0.00014550","0.00010439"
"1539561600000","0.00011219","0.00013466","0.00016176","0.00010550"
"1540166400000","0.00013482","0.00012727","0.00014199","0.00012055"
"1540771200000","0.00012726","0.00012232","0.00013044","0.00012000"
"1541376000000","0.00012204","0.00010862","0.00012289","0.00010750"
"1541980800000","0.00010861","0.00009820","0.00011022","0.00008755"
"1542585600000","0.00009821","0.00009239","0.00010388","0.00008150"
"1543190400000","0.00009222","0.00009703","0.00010815","0.00008939"
"1543795200000","0.00009710","0.00009262","0.00009940","0.00008607"
"1544400000000","0.00009272","0.00008156","0.00009292","0.00008136"
"1545004800000","0.00008156","0.00008686","0.00008931","0.00007822"
"1545609600000","0.00008691","0.00008313","0.00009315","0.00008251"
"1546214400000","0.00008314","0.00008330","0.00008567","0.00007789"
"1546819200000","0.00008338","0.00007622","0.00008363","0.00007480"
"1547424000000","0.00007622","0.00007977","0.00008440","0.00007555"
"1548028800000","0.00007977","0.00007697","0.00008985","0.00007426"
"1548633600000","0.00007696","0.00007009","0.00007725","0.00006981"
"1549238400000","0.00007006","0.00006795","0.00007247","0.00006370"
"1549843200000","0.00006801","0.00006596","0.00006850","0.00006236"
"1550448000000","0.00006593","0.00006160","0.00006888","0.00006100"
"1551052800000","0.00006160","0.00006306","0.00007342","0.00006058"
"1551657600000","0.00006306","0.00006890","0.00006999","0.00005910"
"1552262400000","0.00006889","0.00006621","0.00007289","0.00006393"
"1552867200000","0.00006626","0.00007276","0.00007481","0.00006374"
"1553472000000","0.00007283","0.00007915","0.00007981","0.00006900"
"1554076800000","0.00007915","0.00006854","0.00008241","0.00006735"
"1554681600000","0.00006853","0.00006268","0.00007110","0.00006111"
"1555286400000","0.00006273","0.00005952","0.00006502","0.00005806"
"1555891200000","0.00005954","0.00005255","0.00005961","0.00004997"
"1556496000000","0.00005256","0.00004624","0.00005309","0.00004565"
