"1504224000000","0.00006300","0.00005000","0.00006300","0.00004280"
"1506816000000","0.00005000","0.00002615","0.00005000","0.00002605"
"1509494400000","0.00002636","0.00001884","0.00003587","0.00001793"
"1512086400000","0.00001884","0.00006459","0.00006800","0.00001170"
"1514764800000","0.00006497","0.00018288","0.00019600","0.00005000"
"1517443200000","0.00018288","0.00008866","0.00019000","0.00008275"
"1519862400000","0.00008874","0.00007864","0.00011828","0.00004710"
"1522540800000","0.00007865","0.00012781","0.00014101","0.00007250"
"1525132800000","0.00012780","0.00017094","0.00021900","0.00012318"
"1527811200000","0.00017094","0.00011835","0.00017880","0.00009791"
"1530403200000","0.00011835","0.00014397","0.00018629","0.00011600"
"1533081600000","0.00014398","0.00010896","0.00014686","0.00009990"
"1535760000000","0.00010909","0.00009773","0.00011627","0.00007304"
"1538352000000","0.00009759","0.00012180","0.00016176","0.00009304"
"1541030400000","0.00012181","0.00009723","0.00013044","0.00008150"
"1543622400000","0.00009715","0.00007902","0.00010195","0.00007789"
"1546300800000","0.00007909","0.00007241","0.00008985","0.00007162"
"1548979200000","0.00007242","0.00006495","0.00007342","0.00006058"
"1551398400000","0.00006496","0.00007915","0.00007981","0.00005910"
"1554076800000","0.00007915","0.00005242","0.00008241","0.00004997"
"1556668800000","0.00005241","0.00004010","0.00005272","0.00003200"
"1559347200000","0.00004010","0.00002763","0.00004750","0.00002385"
"1561939200000","0.00002764","0.00002221","0.00002995","0.00002034"
"1564617600000","0.00002220","0.00001689","0.00002250","0.00001546"
"1567296000000","0.00001691","0.00002467","0.00002820","0.00001465"
"1569888000000","0.00002465","0.00002979","0.00004377","0.00002424"
"1572566400000","0.00002979","0.00003406","0.00003700","0.00002966"
"1575158400000","0.00003406","0.00002517","0.00003586","0.00002470"
"1577836800000","0.00002516","0.00002441","0.00002958","0.00002233"
"1580515200000","0.00002443","0.00002688","0.00003500","0.00002420"
"1583020800000","0.00002687","0.00002381","0.00003293","0.00002219"
"1585699200000","0.00002381","0.00002294","0.00002832","0.00002219"
"1588291200000","0.00002292","0.00003346","0.00005408","0.00002240"
"1590969600000","0.00003342","0.00003665","0.00004375","0.00003235"
"1593561600000","0.00003665","0.00003358","0.00005178","0.00003203"
"1596240000000","0.00003358","0.00005260","0.00008071","0.00003260"
"1598918400000","0.00005253","0.00003799","0.00005304","0.00003307"
"1601510400000","0.00003802","0.00002333","0.00004000","0.00002314"
"1604188800000","0.00002335","0.00002177","0.00002764","0.00001841"
"1606780800000","0.00002179","0.00001228","0.00002290","0.00001203"
"1609459200000","0.00001228","0.00002132","0.00002400","0.00001051"
"1612137600000","0.00002136","0.00002674","0.00005265","0.00001834"
"1614556800000","0.00002681","0.00003199","0.00003408","0.00002154"
"1617235200000","0.00003205","0.00003123","0.00004079","0.00002543"
"1619827200000","0.00003123","0.00002737","0.00003979","0.00002004"
"1622505600000","0.00002739","0.00002118","0.00003289","0.00001724"
"1625097600000","0.00002120","0.00001976","0.00002716","0.00001713"
"1627776000000","0.00001977","0.00002260","0.00002411","0.00001920"
"1630454400000","0.00002260","0.00002089","0.00002602","0.00001963"
"1633046400000","0.00002090","0.00001936","0.00002784","0.00001471"
"1635724800000","0.00001938","0.00002086","0.00002301","0.00001786"
